_IDOBJ;NOM_COMPLET;THEME;LIBTHEME;CATEGORIE;LIBCATEGORIE;TYPE;LIBTYPE;STATUT;COMMUNE;ADRESSE;TELEPHONE;WEB;CODE_POSTAL;LONG_WGS84;LAT_WGS84
4025,000000000000000;Station Graslin;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Place Graslin;02 40 58 44 14;www.imarguerite.com;44000;-1,562625116265;47,213102208588
4000,000000000000000;96 Station Abonnement Tortière;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Boulevard Eugène Orieux;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,549473437411;47,235344800187
4017,000000000000000;Aire de covoiturage Les 3 Brasseurs;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;ST-SEBASTIEN;Rue Marie Curie;08 11 13 01 44;www.covoiturage-nantesmetropole.fr;44230;-1,489449829336;47,190931195993
3995,000000000000000;90 Station Abonnement Procé;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Boulevard Gaston Serpette;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,576583566602;47,224321586199
4022,000000000000000;Station Hôtel de Ville;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Rue Fanny Peccot;02 40 58 44 14;www.imarguerite.com;44000;-1,554073833582;47,217649051503
3700,000000000000000;16 Station Accueil Place Edouard Normand;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Place Edouard Normand;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,563494733376;47,219028032543
4012,000000000000000;Aire de covoiturage Le Vélodrôme;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;COUERON;Boulevard Francois Blancho;08 11 13 01 44;www.covoiturage-nantesmetropole.fr;44220;-1,735535871464;47,211491147473
2452,000000000000000;Gare SNCF de Couëron;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;COUERON;Rue de la Gare;36 35;www.gares-connexions.com;44220;-1,723599399918;47,221944187514
3556,000000000000000;Parc relais TER Gare de Couëron;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;COUERON;Rue de la Gare;02 40 44 44 44;www.tan.fr;44220;-1,723637501607;47,221777193408
2517,000000000000000;Gare SNCF de Rezé Pont-Rousseau;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;REZE;Rue de la Gare;36 35;www.gares-connexions.com;44400;-1,549392105427;47,193331595479
3996,000000000000000;102 Station Abonnement Gare Pont Rousseau;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;REZE;Rue de la Gare;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44400;-1,549005454463;47,193149276695
3560,000000000000000;Parc relais navibus Trentemoult-Roquios;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;REZE;Quai Surcouf;02 40 44 44 44;www.tan.fr;44400;-1,577783932063;47,195252511278
3698,000000000000000;14 Station Accueil Saint-Félix;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Boulevard Amiral Courbet;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,556234116208;47,230607604720
4073,000000000000000;Parc en enclos Gloriette 2;10,000000000000000;DEPLACEMENT;1005,000000000000000;Parc en Enclos;;;;NANTES;Rue Albert de Mun;02 51 84 94 51;www.parkings-nantes.fr;44000;-1,560284368846;47,210273687105
3630,000000000000000;Parc relais busway Chapeau Verni;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100202,000000000000000;Enclos;;VERTOU;Route de Clisson;02 40 44 44 44;www.tan.fr;44230;-1,511298891814;47,189530076279
2375,000000000000000;Gare SNCF de Bouaye;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;BOUAYE;Allée Louis Armand;36 35;www.gares-connexions.com;44830;-1,681075269834;47,138144687395
3566,000000000000000;Parc relais TER Gare de Bouaye;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;BOUAYE;Allée Louis Armand;02 40 44 44 44;www.tan.fr;44830;-1,682099252575;47,138339716512
4084,000000000000000;Aire de covoiturage Norauto Atlantis;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;ST-HERBLAIN;Rue Océane;08 11 13 01 44;www.covoiturage-nantesmetropole.fr;44800;-1,626246411139;47,225723924891
3998,000000000000000;99 Station Accueil Saint-Jacques;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;85 Rue Saint Jacques;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44200;-1,536589628879;47,195859160598
3755,000000000000000;69 Station Accueil Manufacture;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;11 Boulevard de Stalingrad;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,535865350197;47,219227699299
3740,000000000000000;55 Station Accueil Magellan;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;11 Rue de Belfort;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,544248263392;47,210683975483
3719,000000000000000;34 Station Abonnement Médiathèque;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;24 Quai de la Fosse;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,561841844952;47,210912654925
3741,000000000000000;56 Station Accueil Vincent Gache;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;9 Rue François Albert;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44200;-1,541850967268;47,206884735167
3696,000000000000000;12 Station Abonnement et Bonus Place Delorme;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;2 Boulevard Gabriel Guist'Hau;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,563963566828;47,215158134429
3710,000000000000000;27 Station Accueil Guist'hau Nord;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;44 Boulevard Gabriel Guist'Hau;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,569267206185;47,217940185225
3711,000000000000000;26 Station Abonnement et Bonus Guist'hau Sud;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;26T Boulevard Gabriel Guist'Hau;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,567023357312;47,216839445305
3685,000000000000000;1 Station Abonnement Préfecture;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;5 Quai Ceineray;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,554176048615;47,220195066995
3747,000000000000000;62 Station Abonnement Gare Nord;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;1 Place Charles le Roux;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,542240968402;47,218141404614
3728,000000000000000;43 Station Abonnement Machines de l'Ile;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;2 Boulevard Léon Bureau;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44200;-1,564825806150;47,206930260547
3833,000000000000000;88 Station Accueil Mellinet;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;1 Boulevard Allard;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44100;-1,577126765418;47,211489622114
3757,000000000000000;71 Station Abonnement et Bonus Marché Talensac Nord;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;17 Rue de Bel Air;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,559069342877;47,221910341954
3724,000000000000000;39 Station Accueil Quai Moncousu;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;10 Quai Moncousu;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,555248414263;47,209365456061
3725,000000000000000;40 Station Accueil Madeleine;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;2 Quai Moncousu;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,550430474908;47,208815874652
284,000000000000000;Parking ouvrage Decré-Bouffay;10,000000000000000;DEPLACEMENT;1001,000000000000000;Parking Ouvrage;100103,000000000000000;Mixte;;NANTES;18 Rue du Moulin;02 51 84 94 51;www.parkings-nantes.fr;44000;-1,554004632271;47,216662619964
3688,000000000000000;4 Station Accueil Moulin;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;18 Rue du Moulin;01 30 79 33 44;www.bicloo.nantesmetropole.fr;44000;-1,554425847107;47,216646871200
